filename,label_raw,video_id,label
11_ascendingColon_66s.jpg,ascendingColon,11,2
11_cecum_24s.jpg,cecum,11,1
11_cecum_25s.jpg,cecum,11,1
11_cecum_26s.jpg,cecum,11,1
11_cecum_27s.jpg,cecum,11,1
11_cecum_28s.jpg,cecum,11,1
11_cecum_29s.jpg,cecum,11,1
11_cecum_30s.jpg,cecum,11,1
11_cecum_31s.jpg,cecum,11,1
11_cecum_32s.jpg,cecum,11,1
11_descendingColon_226s.jpg,descendingColon,11,6
11_descendingColon_227s.jpg,descendingColon,11,6
11_descendingColon_228s.jpg,descendingColon,11,6
11_descendingColon_229s.jpg,descendingColon,11,6
11_descendingColon_230s.jpg,descendingColon,11,6
11_descendingColon_231s.jpg,descendingColon,11,6
11_descendingColon_232s.jpg,descendingColon,11,6
11_descendingColon_233s.jpg,descendingColon,11,6
11_descendingColon_234s.jpg,descendingColon,11,6
11_descendingColon_235s.jpg,descendingColon,11,6
11_descendingColon_236s.jpg,descendingColon,11,6
11_descendingColon_237s.jpg,descendingColon,11,6
11_descendingColon_238s.jpg,descendingColon,11,6
11_descendingColon_239s.jpg,descendingColon,11,6
11_descendingColon_240s.jpg,descendingColon,11,6
11_descendingColon_241s.jpg,descendingColon,11,6
11_descendingColon_242s.jpg,descendingColon,11,6
11_hepaticFlexure_67s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_68s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_69s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_70s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_71s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_72s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_73s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_74s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_75s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_76s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_77s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_78s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_79s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_80s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_81s.jpg,hepaticFlexure,11,3
11_hepaticFlexure_82s.jpg,hepaticFlexure,11,3
11_rectum_264s.jpg,rectum,11,8
11_rectum_265s.jpg,rectum,11,8
11_rectum_266s.jpg,rectum,11,8
11_rectum_267s.jpg,rectum,11,8
11_rectum_268s.jpg,rectum,11,8
11_rectum_269s.jpg,rectum,11,8
11_rectum_270s.jpg,rectum,11,8
11_rectum_271s.jpg,rectum,11,8
11_rectum_272s.jpg,rectum,11,8
11_rectum_273s.jpg,rectum,11,8
11_rectum_274s.jpg,rectum,11,8
11_rectum_275s.jpg,rectum,11,8
11_rectum_276s.jpg,rectum,11,8
11_rectum_277s.jpg,rectum,11,8
11_rectum_278s.jpg,rectum,11,8
11_rectum_279s.jpg,rectum,11,8
11_rectum_280s.jpg,rectum,11,8
11_rectum_281s.jpg,rectum,11,8
11_rectum_282s.jpg,rectum,11,8
11_rectum_283s.jpg,rectum,11,8
11_rectum_284s.jpg,rectum,11,8
11_rectum_285s.jpg,rectum,11,8
11_rectum_286s.jpg,rectum,11,8
11_rectum_287s.jpg,rectum,11,8
11_rectum_288s.jpg,rectum,11,8
11_rectum_289s.jpg,rectum,11,8
11_rectum_290s.jpg,rectum,11,8
11_rectum_291s.jpg,rectum,11,8
11_rectum_292s.jpg,rectum,11,8
11_rectum_293s.jpg,rectum,11,8
11_rectum_294s.jpg,rectum,11,8
11_rectum_295s.jpg,rectum,11,8
11_rectum_296s.jpg,rectum,11,8
11_rectum_297s.jpg,rectum,11,8
11_rectum_298s.jpg,rectum,11,8
11_rectum_299s.jpg,rectum,11,8
11_rectum_300s.jpg,rectum,11,8
11_rectum_301s.jpg,rectum,11,8
11_rectum_302s.jpg,rectum,11,8
11_rectum_303s.jpg,rectum,11,8
11_rectum_304s.jpg,rectum,11,8
11_rectum_305s.jpg,rectum,11,8
11_rectum_306s.jpg,rectum,11,8
11_rectum_307s.jpg,rectum,11,8
11_rectum_308s.jpg,rectum,11,8
11_rectum_309s.jpg,rectum,11,8
11_rectum_310s.jpg,rectum,11,8
11_rectum_311s.jpg,rectum,11,8
11_rectum_312s.jpg,rectum,11,8
11_rectum_313s.jpg,rectum,11,8
11_rectum_314s.jpg,rectum,11,8
11_sigmoidColon_243s.jpg,sigmoidColon,11,7
11_sigmoidColon_244s.jpg,sigmoidColon,11,7
11_sigmoidColon_245s.jpg,sigmoidColon,11,7
11_sigmoidColon_246s.jpg,sigmoidColon,11,7
11_sigmoidColon_247s.jpg,sigmoidColon,11,7
11_sigmoidColon_248s.jpg,sigmoidColon,11,7
11_sigmoidColon_249s.jpg,sigmoidColon,11,7
11_sigmoidColon_250s.jpg,sigmoidColon,11,7
11_sigmoidColon_251s.jpg,sigmoidColon,11,7
11_sigmoidColon_252s.jpg,sigmoidColon,11,7
11_sigmoidColon_253s.jpg,sigmoidColon,11,7
11_sigmoidColon_254s.jpg,sigmoidColon,11,7
11_sigmoidColon_255s.jpg,sigmoidColon,11,7
11_sigmoidColon_256s.jpg,sigmoidColon,11,7
11_sigmoidColon_257s.jpg,sigmoidColon,11,7
11_sigmoidColon_258s.jpg,sigmoidColon,11,7
11_sigmoidColon_259s.jpg,sigmoidColon,11,7
11_sigmoidColon_260s.jpg,sigmoidColon,11,7
11_sigmoidColon_261s.jpg,sigmoidColon,11,7
11_sigmoidColon_262s.jpg,sigmoidColon,11,7
11_sigmoidColon_263s.jpg,sigmoidColon,11,7
11_splenicFlexure_220s.jpg,splenicFlexure,11,5
11_splenicFlexure_221s.jpg,splenicFlexure,11,5
11_splenicFlexure_222s.jpg,splenicFlexure,11,5
11_splenicFlexure_223s.jpg,splenicFlexure,11,5
11_splenicFlexure_224s.jpg,splenicFlexure,11,5
11_splenicFlexure_225s.jpg,splenicFlexure,11,5
11_terminalIleum_0s.jpg,terminalIleum,11,0
11_terminalIleum_10s.jpg,terminalIleum,11,0
11_terminalIleum_11s.jpg,terminalIleum,11,0
11_terminalIleum_12s.jpg,terminalIleum,11,0
11_terminalIleum_13s.jpg,terminalIleum,11,0
11_terminalIleum_14s.jpg,terminalIleum,11,0
11_terminalIleum_15s.jpg,terminalIleum,11,0
11_terminalIleum_16s.jpg,terminalIleum,11,0
11_terminalIleum_1s.jpg,terminalIleum,11,0
11_terminalIleum_2s.jpg,terminalIleum,11,0
11_terminalIleum_3s.jpg,terminalIleum,11,0
11_terminalIleum_4s.jpg,terminalIleum,11,0
11_terminalIleum_5s.jpg,terminalIleum,11,0
11_terminalIleum_6s.jpg,terminalIleum,11,0
11_terminalIleum_7s.jpg,terminalIleum,11,0
11_terminalIleum_8s.jpg,terminalIleum,11,0
11_terminalIleum_9s.jpg,terminalIleum,11,0
11_transverseColon_100s.jpg,transverseColon,11,4
11_transverseColon_101s.jpg,transverseColon,11,4
11_transverseColon_102s.jpg,transverseColon,11,4
11_transverseColon_103s.jpg,transverseColon,11,4
11_transverseColon_104s.jpg,transverseColon,11,4
11_transverseColon_105s.jpg,transverseColon,11,4
11_transverseColon_106s.jpg,transverseColon,11,4
11_transverseColon_107s.jpg,transverseColon,11,4
11_transverseColon_108s.jpg,transverseColon,11,4
11_transverseColon_109s.jpg,transverseColon,11,4
11_transverseColon_110s.jpg,transverseColon,11,4
11_transverseColon_111s.jpg,transverseColon,11,4
11_transverseColon_112s.jpg,transverseColon,11,4
11_transverseColon_113s.jpg,transverseColon,11,4
11_transverseColon_114s.jpg,transverseColon,11,4
11_transverseColon_115s.jpg,transverseColon,11,4
11_transverseColon_116s.jpg,transverseColon,11,4
11_transverseColon_117s.jpg,transverseColon,11,4
11_transverseColon_118s.jpg,transverseColon,11,4
11_transverseColon_119s.jpg,transverseColon,11,4
11_transverseColon_120s.jpg,transverseColon,11,4
11_transverseColon_121s.jpg,transverseColon,11,4
11_transverseColon_122s.jpg,transverseColon,11,4
11_transverseColon_123s.jpg,transverseColon,11,4
11_transverseColon_124s.jpg,transverseColon,11,4
11_transverseColon_125s.jpg,transverseColon,11,4
11_transverseColon_126s.jpg,transverseColon,11,4
11_transverseColon_127s.jpg,transverseColon,11,4
11_transverseColon_128s.jpg,transverseColon,11,4
11_transverseColon_129s.jpg,transverseColon,11,4
11_transverseColon_130s.jpg,transverseColon,11,4
11_transverseColon_131s.jpg,transverseColon,11,4
11_transverseColon_132s.jpg,transverseColon,11,4
11_transverseColon_133s.jpg,transverseColon,11,4
11_transverseColon_134s.jpg,transverseColon,11,4
11_transverseColon_135s.jpg,transverseColon,11,4
11_transverseColon_136s.jpg,transverseColon,11,4
11_transverseColon_137s.jpg,transverseColon,11,4
11_transverseColon_138s.jpg,transverseColon,11,4
11_transverseColon_139s.jpg,transverseColon,11,4
11_transverseColon_140s.jpg,transverseColon,11,4
11_transverseColon_141s.jpg,transverseColon,11,4
11_transverseColon_142s.jpg,transverseColon,11,4
11_transverseColon_143s.jpg,transverseColon,11,4
11_transverseColon_144s.jpg,transverseColon,11,4
11_transverseColon_145s.jpg,transverseColon,11,4
11_transverseColon_146s.jpg,transverseColon,11,4
11_transverseColon_147s.jpg,transverseColon,11,4
11_transverseColon_148s.jpg,transverseColon,11,4
11_transverseColon_149s.jpg,transverseColon,11,4
11_transverseColon_150s.jpg,transverseColon,11,4
11_transverseColon_151s.jpg,transverseColon,11,4
11_transverseColon_152s.jpg,transverseColon,11,4
11_transverseColon_153s.jpg,transverseColon,11,4
11_transverseColon_154s.jpg,transverseColon,11,4
11_transverseColon_155s.jpg,transverseColon,11,4
11_transverseColon_156s.jpg,transverseColon,11,4
11_transverseColon_157s.jpg,transverseColon,11,4
11_transverseColon_158s.jpg,transverseColon,11,4
11_transverseColon_159s.jpg,transverseColon,11,4
11_transverseColon_160s.jpg,transverseColon,11,4
11_transverseColon_161s.jpg,transverseColon,11,4
11_transverseColon_162s.jpg,transverseColon,11,4
11_transverseColon_163s.jpg,transverseColon,11,4
11_transverseColon_164s.jpg,transverseColon,11,4
11_transverseColon_165s.jpg,transverseColon,11,4
11_transverseColon_166s.jpg,transverseColon,11,4
11_transverseColon_167s.jpg,transverseColon,11,4
11_transverseColon_168s.jpg,transverseColon,11,4
11_transverseColon_169s.jpg,transverseColon,11,4
11_transverseColon_171s.jpg,transverseColon,11,4
11_transverseColon_170s.jpg,transverseColon,11,4
11_transverseColon_172s.jpg,transverseColon,11,4
11_transverseColon_173s.jpg,transverseColon,11,4
11_transverseColon_174s.jpg,transverseColon,11,4
11_transverseColon_175s.jpg,transverseColon,11,4
11_transverseColon_176s.jpg,transverseColon,11,4
11_transverseColon_177s.jpg,transverseColon,11,4
11_transverseColon_178s.jpg,transverseColon,11,4
11_transverseColon_179s.jpg,transverseColon,11,4
11_transverseColon_180s.jpg,transverseColon,11,4
11_transverseColon_181s.jpg,transverseColon,11,4
11_transverseColon_182s.jpg,transverseColon,11,4
11_transverseColon_183s.jpg,transverseColon,11,4
11_transverseColon_184s.jpg,transverseColon,11,4
11_transverseColon_185s.jpg,transverseColon,11,4
11_transverseColon_186s.jpg,transverseColon,11,4
11_transverseColon_187s.jpg,transverseColon,11,4
11_transverseColon_188s.jpg,transverseColon,11,4
11_transverseColon_189s.jpg,transverseColon,11,4
11_transverseColon_190s.jpg,transverseColon,11,4
11_transverseColon_191s.jpg,transverseColon,11,4
11_transverseColon_192s.jpg,transverseColon,11,4
11_transverseColon_193s.jpg,transverseColon,11,4
11_transverseColon_194s.jpg,transverseColon,11,4
11_transverseColon_195s.jpg,transverseColon,11,4
11_transverseColon_196s.jpg,transverseColon,11,4
11_transverseColon_197s.jpg,transverseColon,11,4
11_transverseColon_198s.jpg,transverseColon,11,4
11_transverseColon_199s.jpg,transverseColon,11,4
11_transverseColon_200s.jpg,transverseColon,11,4
11_transverseColon_201s.jpg,transverseColon,11,4
11_transverseColon_202s.jpg,transverseColon,11,4
11_transverseColon_203s.jpg,transverseColon,11,4
11_transverseColon_204s.jpg,transverseColon,11,4
11_transverseColon_205s.jpg,transverseColon,11,4
11_transverseColon_206s.jpg,transverseColon,11,4
11_transverseColon_207s.jpg,transverseColon,11,4
11_transverseColon_208s.jpg,transverseColon,11,4
11_transverseColon_209s.jpg,transverseColon,11,4
11_transverseColon_210s.jpg,transverseColon,11,4
11_transverseColon_211s.jpg,transverseColon,11,4
11_transverseColon_212s.jpg,transverseColon,11,4
11_transverseColon_213s.jpg,transverseColon,11,4
11_transverseColon_214s.jpg,transverseColon,11,4
11_transverseColon_215s.jpg,transverseColon,11,4
11_transverseColon_216s.jpg,transverseColon,11,4
11_transverseColon_217s.jpg,transverseColon,11,4
11_transverseColon_218s.jpg,transverseColon,11,4
11_transverseColon_219s.jpg,transverseColon,11,4
11_transverseColon_83s.jpg,transverseColon,11,4
11_transverseColon_84s.jpg,transverseColon,11,4
11_transverseColon_85s.jpg,transverseColon,11,4
11_transverseColon_86s.jpg,transverseColon,11,4
11_transverseColon_87s.jpg,transverseColon,11,4
11_transverseColon_88s.jpg,transverseColon,11,4
11_transverseColon_89s.jpg,transverseColon,11,4
11_transverseColon_90s.jpg,transverseColon,11,4
11_transverseColon_91s.jpg,transverseColon,11,4
11_transverseColon_92s.jpg,transverseColon,11,4
11_transverseColon_93s.jpg,transverseColon,11,4
11_transverseColon_94s.jpg,transverseColon,11,4
11_transverseColon_95s.jpg,transverseColon,11,4
11_transverseColon_96s.jpg,transverseColon,11,4
11_transverseColon_97s.jpg,transverseColon,11,4
11_transverseColon_98s.jpg,transverseColon,11,4
11_transverseColon_99s.jpg,transverseColon,11,4
13_analCanal_523s.jpg,analCanal,13,9
13_analCanal_524s.jpg,analCanal,13,9
13_analCanal_525s.jpg,analCanal,13,9
13_analCanal_526s.jpg,analCanal,13,9
13_analCanal_527s.jpg,analCanal,13,9
13_analCanal_528s.jpg,analCanal,13,9
13_analCanal_529s.jpg,analCanal,13,9
13_analCanal_530s.jpg,analCanal,13,9
13_analCanal_531s.jpg,analCanal,13,9
13_analCanal_532s.jpg,analCanal,13,9
13_ascendingColon_30s.jpg,ascendingColon,13,2
13_ascendingColon_31s.jpg,ascendingColon,13,2
13_ascendingColon_32s.jpg,ascendingColon,13,2
13_ascendingColon_33s.jpg,ascendingColon,13,2
13_ascendingColon_34s.jpg,ascendingColon,13,2
13_ascendingColon_35s.jpg,ascendingColon,13,2
13_ascendingColon_36s.jpg,ascendingColon,13,2
13_ascendingColon_37s.jpg,ascendingColon,13,2
13_ascendingColon_38s.jpg,ascendingColon,13,2
13_ascendingColon_39s.jpg,ascendingColon,13,2
13_ascendingColon_40s.jpg,ascendingColon,13,2
13_ascendingColon_41s.jpg,ascendingColon,13,2
13_ascendingColon_42s.jpg,ascendingColon,13,2
13_ascendingColon_43s.jpg,ascendingColon,13,2
13_ascendingColon_44s.jpg,ascendingColon,13,2
13_ascendingColon_45s.jpg,ascendingColon,13,2
13_ascendingColon_46s.jpg,ascendingColon,13,2
13_ascendingColon_47s.jpg,ascendingColon,13,2
13_ascendingColon_48s.jpg,ascendingColon,13,2
13_ascendingColon_49s.jpg,ascendingColon,13,2
13_ascendingColon_50s.jpg,ascendingColon,13,2
13_ascendingColon_51s.jpg,ascendingColon,13,2
13_ascendingColon_52s.jpg,ascendingColon,13,2
13_ascendingColon_53s.jpg,ascendingColon,13,2
13_ascendingColon_54s.jpg,ascendingColon,13,2
13_ascendingColon_55s.jpg,ascendingColon,13,2
13_ascendingColon_56s.jpg,ascendingColon,13,2
13_ascendingColon_57s.jpg,ascendingColon,13,2
13_ascendingColon_58s.jpg,ascendingColon,13,2
13_ascendingColon_59s.jpg,ascendingColon,13,2
13_ascendingColon_61s.jpg,ascendingColon,13,2
13_ascendingColon_60s.jpg,ascendingColon,13,2
13_ascendingColon_62s.jpg,ascendingColon,13,2
13_ascendingColon_63s.jpg,ascendingColon,13,2
13_cecum_16s.jpg,cecum,13,1
13_cecum_17s.jpg,cecum,13,1
13_cecum_18s.jpg,cecum,13,1
13_cecum_19s.jpg,cecum,13,1
13_cecum_20s.jpg,cecum,13,1
13_cecum_21s.jpg,cecum,13,1
13_cecum_22s.jpg,cecum,13,1
13_cecum_23s.jpg,cecum,13,1
13_cecum_24s.jpg,cecum,13,1
13_cecum_25s.jpg,cecum,13,1
13_cecum_26s.jpg,cecum,13,1
13_cecum_27s.jpg,cecum,13,1
13_cecum_28s.jpg,cecum,13,1
13_cecum_29s.jpg,cecum,13,1
13_descendingColon_288s.jpg,descendingColon,13,6
13_descendingColon_289s.jpg,descendingColon,13,6
13_descendingColon_290s.jpg,descendingColon,13,6
13_descendingColon_291s.jpg,descendingColon,13,6
13_descendingColon_292s.jpg,descendingColon,13,6
13_descendingColon_293s.jpg,descendingColon,13,6
13_descendingColon_294s.jpg,descendingColon,13,6
13_descendingColon_295s.jpg,descendingColon,13,6
13_descendingColon_296s.jpg,descendingColon,13,6
13_descendingColon_297s.jpg,descendingColon,13,6
13_descendingColon_298s.jpg,descendingColon,13,6
13_descendingColon_299s.jpg,descendingColon,13,6
13_descendingColon_300s.jpg,descendingColon,13,6
13_descendingColon_301s.jpg,descendingColon,13,6
13_descendingColon_302s.jpg,descendingColon,13,6
13_descendingColon_303s.jpg,descendingColon,13,6
13_descendingColon_304s.jpg,descendingColon,13,6
13_descendingColon_305s.jpg,descendingColon,13,6
13_descendingColon_306s.jpg,descendingColon,13,6
13_descendingColon_307s.jpg,descendingColon,13,6
13_descendingColon_308s.jpg,descendingColon,13,6
13_descendingColon_309s.jpg,descendingColon,13,6
13_descendingColon_310s.jpg,descendingColon,13,6
13_descendingColon_311s.jpg,descendingColon,13,6
13_descendingColon_312s.jpg,descendingColon,13,6
13_descendingColon_313s.jpg,descendingColon,13,6
13_descendingColon_314s.jpg,descendingColon,13,6
13_descendingColon_315s.jpg,descendingColon,13,6
13_descendingColon_316s.jpg,descendingColon,13,6
13_descendingColon_317s.jpg,descendingColon,13,6
13_descendingColon_318s.jpg,descendingColon,13,6
13_descendingColon_319s.jpg,descendingColon,13,6
13_descendingColon_320s.jpg,descendingColon,13,6
13_descendingColon_321s.jpg,descendingColon,13,6
13_descendingColon_322s.jpg,descendingColon,13,6
13_descendingColon_323s.jpg,descendingColon,13,6
13_descendingColon_324s.jpg,descendingColon,13,6
13_descendingColon_325s.jpg,descendingColon,13,6
13_descendingColon_326s.jpg,descendingColon,13,6
13_descendingColon_327s.jpg,descendingColon,13,6
13_descendingColon_328s.jpg,descendingColon,13,6
13_descendingColon_329s.jpg,descendingColon,13,6
13_descendingColon_330s.jpg,descendingColon,13,6
13_descendingColon_331s.jpg,descendingColon,13,6
13_descendingColon_332s.jpg,descendingColon,13,6
13_descendingColon_333s.jpg,descendingColon,13,6
13_descendingColon_334s.jpg,descendingColon,13,6
13_descendingColon_335s.jpg,descendingColon,13,6
13_descendingColon_336s.jpg,descendingColon,13,6
13_descendingColon_337s.jpg,descendingColon,13,6
13_descendingColon_338s.jpg,descendingColon,13,6
13_descendingColon_339s.jpg,descendingColon,13,6
13_descendingColon_340s.jpg,descendingColon,13,6
13_descendingColon_341s.jpg,descendingColon,13,6
13_descendingColon_342s.jpg,descendingColon,13,6
13_descendingColon_343s.jpg,descendingColon,13,6
13_descendingColon_344s.jpg,descendingColon,13,6
13_descendingColon_345s.jpg,descendingColon,13,6
13_descendingColon_346s.jpg,descendingColon,13,6
13_descendingColon_347s.jpg,descendingColon,13,6
13_descendingColon_348s.jpg,descendingColon,13,6
13_descendingColon_349s.jpg,descendingColon,13,6
13_descendingColon_351s.jpg,descendingColon,13,6
13_descendingColon_350s.jpg,descendingColon,13,6
13_descendingColon_352s.jpg,descendingColon,13,6
13_descendingColon_353s.jpg,descendingColon,13,6
13_descendingColon_354s.jpg,descendingColon,13,6
13_descendingColon_355s.jpg,descendingColon,13,6
13_descendingColon_356s.jpg,descendingColon,13,6
13_descendingColon_357s.jpg,descendingColon,13,6
13_descendingColon_358s.jpg,descendingColon,13,6
13_descendingColon_359s.jpg,descendingColon,13,6
13_descendingColon_360s.jpg,descendingColon,13,6
13_descendingColon_361s.jpg,descendingColon,13,6
13_descendingColon_362s.jpg,descendingColon,13,6
13_descendingColon_363s.jpg,descendingColon,13,6
13_descendingColon_364s.jpg,descendingColon,13,6
13_descendingColon_365s.jpg,descendingColon,13,6
13_descendingColon_366s.jpg,descendingColon,13,6
13_descendingColon_367s.jpg,descendingColon,13,6
13_descendingColon_368s.jpg,descendingColon,13,6
13_descendingColon_369s.jpg,descendingColon,13,6
13_descendingColon_370s.jpg,descendingColon,13,6
13_descendingColon_371s.jpg,descendingColon,13,6
13_descendingColon_372s.jpg,descendingColon,13,6
13_descendingColon_373s.jpg,descendingColon,13,6
13_descendingColon_374s.jpg,descendingColon,13,6
13_descendingColon_375s.jpg,descendingColon,13,6
13_descendingColon_376s.jpg,descendingColon,13,6
13_descendingColon_377s.jpg,descendingColon,13,6
13_descendingColon_378s.jpg,descendingColon,13,6
13_hepaticFlexure_64s.jpg,hepaticFlexure,13,3
13_hepaticFlexure_65s.jpg,hepaticFlexure,13,3
13_hepaticFlexure_66s.jpg,hepaticFlexure,13,3
13_hepaticFlexure_67s.jpg,hepaticFlexure,13,3
13_hepaticFlexure_68s.jpg,hepaticFlexure,13,3
13_hepaticFlexure_69s.jpg,hepaticFlexure,13,3
13_rectum_492s.jpg,rectum,13,8
13_rectum_493s.jpg,rectum,13,8
13_rectum_494s.jpg,rectum,13,8
13_rectum_495s.jpg,rectum,13,8
13_rectum_496s.jpg,rectum,13,8
13_rectum_497s.jpg,rectum,13,8
13_rectum_498s.jpg,rectum,13,8
13_rectum_499s.jpg,rectum,13,8
13_rectum_500s.jpg,rectum,13,8
13_rectum_501s.jpg,rectum,13,8
13_rectum_502s.jpg,rectum,13,8
13_rectum_503s.jpg,rectum,13,8
13_rectum_504s.jpg,rectum,13,8
13_rectum_505s.jpg,rectum,13,8
13_rectum_506s.jpg,rectum,13,8
13_rectum_507s.jpg,rectum,13,8
13_rectum_508s.jpg,rectum,13,8
13_rectum_509s.jpg,rectum,13,8
13_rectum_510s.jpg,rectum,13,8
13_rectum_511s.jpg,rectum,13,8
13_rectum_512s.jpg,rectum,13,8
13_rectum_513s.jpg,rectum,13,8
13_rectum_514s.jpg,rectum,13,8
13_rectum_515s.jpg,rectum,13,8
13_rectum_516s.jpg,rectum,13,8
13_rectum_517s.jpg,rectum,13,8
13_rectum_518s.jpg,rectum,13,8
13_rectum_519s.jpg,rectum,13,8
13_rectum_520s.jpg,rectum,13,8
13_rectum_521s.jpg,rectum,13,8
13_rectum_522s.jpg,rectum,13,8
13_sigmoidColon_379s.jpg,sigmoidColon,13,7
13_sigmoidColon_380s.jpg,sigmoidColon,13,7
13_sigmoidColon_381s.jpg,sigmoidColon,13,7
13_sigmoidColon_382s.jpg,sigmoidColon,13,7
13_sigmoidColon_383s.jpg,sigmoidColon,13,7
13_sigmoidColon_384s.jpg,sigmoidColon,13,7
13_sigmoidColon_385s.jpg,sigmoidColon,13,7
13_sigmoidColon_386s.jpg,sigmoidColon,13,7
13_sigmoidColon_387s.jpg,sigmoidColon,13,7
13_sigmoidColon_388s.jpg,sigmoidColon,13,7
13_sigmoidColon_389s.jpg,sigmoidColon,13,7
13_sigmoidColon_390s.jpg,sigmoidColon,13,7
13_sigmoidColon_391s.jpg,sigmoidColon,13,7
13_sigmoidColon_392s.jpg,sigmoidColon,13,7
13_sigmoidColon_393s.jpg,sigmoidColon,13,7
13_sigmoidColon_394s.jpg,sigmoidColon,13,7
13_sigmoidColon_395s.jpg,sigmoidColon,13,7
13_sigmoidColon_396s.jpg,sigmoidColon,13,7
13_sigmoidColon_397s.jpg,sigmoidColon,13,7
13_sigmoidColon_398s.jpg,sigmoidColon,13,7
13_sigmoidColon_399s.jpg,sigmoidColon,13,7
13_sigmoidColon_400s.jpg,sigmoidColon,13,7
13_sigmoidColon_401s.jpg,sigmoidColon,13,7
13_sigmoidColon_402s.jpg,sigmoidColon,13,7
13_sigmoidColon_403s.jpg,sigmoidColon,13,7
13_sigmoidColon_404s.jpg,sigmoidColon,13,7
13_sigmoidColon_405s.jpg,sigmoidColon,13,7
13_sigmoidColon_406s.jpg,sigmoidColon,13,7
13_sigmoidColon_407s.jpg,sigmoidColon,13,7
13_sigmoidColon_408s.jpg,sigmoidColon,13,7
13_sigmoidColon_409s.jpg,sigmoidColon,13,7
13_sigmoidColon_410s.jpg,sigmoidColon,13,7
13_sigmoidColon_411s.jpg,sigmoidColon,13,7
13_sigmoidColon_412s.jpg,sigmoidColon,13,7
13_sigmoidColon_413s.jpg,sigmoidColon,13,7
13_sigmoidColon_414s.jpg,sigmoidColon,13,7
13_sigmoidColon_416s.jpg,sigmoidColon,13,7
13_sigmoidColon_415s.jpg,sigmoidColon,13,7
13_sigmoidColon_417s.jpg,sigmoidColon,13,7
13_sigmoidColon_418s.jpg,sigmoidColon,13,7
13_sigmoidColon_419s.jpg,sigmoidColon,13,7
13_sigmoidColon_420s.jpg,sigmoidColon,13,7
13_sigmoidColon_421s.jpg,sigmoidColon,13,7
13_sigmoidColon_422s.jpg,sigmoidColon,13,7
13_sigmoidColon_423s.jpg,sigmoidColon,13,7
13_sigmoidColon_424s.jpg,sigmoidColon,13,7
13_sigmoidColon_425s.jpg,sigmoidColon,13,7
13_sigmoidColon_426s.jpg,sigmoidColon,13,7
